60584	1
3795	10
113	100
1	1003
2	1006
1	1008
110	101
1	1011
1	1016
2	1018
118	102
2	1021
1	1022
1	1024
1	1026
90	103
2	1034
2	1035
1	1037
1	1038
1	1039
109	104
1	1040
1	1043
105	105
1	1050
1	1052
1	1054
1	1057
100	106
1	1063
110	107
1	1070
1	1073
1	1075
1	1077
1	1078
105	108
1	1083
1	1084
1	1088
70	109
1	1091
1	1094
1	1096
3187	11
109	110
1	1100
1	1105
1	1106
100	111
1	1110
1	1111
1	1115
100	112
1	1120
1	1128
1	1129
84	113
1	1132
1	1136
1	1139
65	114
1	1142
1	1146
1	1148
76	115
1	1152
1	1153
1	1154
2	1158
86	116
1	1163
1	1164
2	1168
88	117
1	1170
1	1175
78	118
1	1188
76	119
2	1192
1	1195
1	1199
2568	12
84	120
1	1200
1	1205
1	1209
91	121
1	1212
1	1213
1	1214
1	1216
90	122
1	1220
1	1221
1	1223
1	1229
82	123
1	1231
2	1232
79	124
1	1240
1	1243
1	1247
2	1248
96	125
1	1253
69	126
1	1260
1	1263
1	1264
1	1265
2	1269
72	127
2	1273
1	1274
83	128
1	1282
1	1285
66	129
2265	13
66	130
1	1303
1	1304
1	1308
78	131
1	1312
1	1317
72	132
1	1326
65	133
66	134
1	1345
1	1349
70	135
1	1359
67	136
1	1369
76	137
1	1371
59	138
2	1380
1	1381
74	139
1877	14
62	140
1	1402
1	1408
1	1409
49	141
2	1413
63	142
1	1427
59	143
1	1430
60	144
1	1446
1	1448
85	145
1	1450
1	1454
58	146
1	1463
70	147
1	1470
58	148
1	1488
62	149
1690	15
56	150
58	151
1	1510
1	1511
67	152
1	1529
58	153
1	1530
1	1534
1	1535
1	1538
55	154
1	1542
1	1545
57	155
58	156
1	1568
38	157
49	158
54	159
1	1594
1512	16
46	160
1	1604
65	161
59	162
39	163
57	164
1	1649
58	165
1	1653
48	166
56	167
56	168
47	169
1401	17
50	170
51	171
1	1718
41	172
1	1721
52	173
41	174
44	175
49	176
48	177
1	1777
51	178
1	1785
47	179
1187	18
56	180
53	181
1	1812
40	182
45	183
38	184
40	185
1	1850
42	186
49	187
38	188
41	189
1086	19
32	190
54	191
1	1912
43	192
41	193
53	194
51	195
41	196
44	197
32	198
38	199
29422	2
958	20
48	200
2	2000
1	2005
40	201
49	202
43	203
1	2037
44	204
52	205
31	206
42	207
49	208
41	209
995	21
28	210
44	211
29	212
39	213
34	214
30	215
29	216
31	217
22	218
27	219
916	22
